<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.02.24	1.08510	1.08590	1.08510	1.08550	459	0	0
2008.02.25	1.08560	1.09270	1.08540	1.08870	23140	0	0
2008.02.26	1.08860	1.09170	1.07040	1.07560	39773	0	0
2008.02.27	1.07550	1.07620	1.06100	1.06290	42660	0	0
2008.02.28	1.06280	1.06420	1.04820	1.05110	40449	0	0
2008.02.29	1.05100	1.05240	1.04020	1.04090	41959	0	0
2008.03.02	1.03310	1.03460	1.03210	1.03340	1833	0	0
2008.03.03	1.03370	1.04560	1.03080	1.04100	36868	0	0
2008.03.04	1.04110	1.04270	1.03350	1.03920	38556	0	0
2008.03.05	1.03930	1.04270	1.03330	1.03600	39021	0	0
2008.03.06	1.03590	1.03800	1.02090	1.02210	42878	0	0
2008.03.07	1.02200	1.02820	1.01320	1.02500	42909	0	0
2008.03.09	1.02000	1.02070	1.01910	1.01990	1388	0	0
2008.03.10	1.02000	1.02550	1.01700	1.01880	32267	0	0
2008.03.11	1.01870	1.03510	1.01470	1.03240	43952	0	0
2008.03.12	1.03250	1.03270	1.01260	1.01470	46213	0	0
2008.03.13	1.01480	1.01650	1.00420	1.01030	58697	0	0
2008.03.14	1.01020	1.01410	0.99730	0.99820	52506	0	0
2008.03.16	0.99230	0.99480	0.98720	0.98840	5620	0	0
2008.03.17	0.98830	0.98950	0.96420	0.98410	86920	0	0
2008.03.18	0.98420	1.00500	0.97860	0.99930	63220	0	0
2008.03.19	0.99910	1.00270	0.98670	0.99670	65294	0	0
2008.03.20	0.99660	1.01660	0.99640	1.00680	52908	0	0
2008.03.21	1.00690	1.01020	1.00640	1.00920	24501	0	0
