<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.10.26	33160	33202	32833	32915	94116	0	5
2023.10.27	32940	33005	32407	32471	86112	0	5
2023.10.29	32530	32571	32512	32555	956	0	5
2023.10.30	32555	33089	32531	33018	69341	0	5
2023.10.31	33017	33217	32866	33086	75037	0	5
2023.11.01	33086	33415	32988	33350	76871	0	5
2023.11.02	33350	33930	33341	33899	56571	0	5
2023.11.03	33899	34229	33883	34161	57292	0	5
2023.11.06	34164	34227	34049	34135	46840	0	5
2023.11.07	34124	34266	34029	34229	46155	0	5
2023.11.08	34220	34312	34050	34163	47871	0	5
2023.11.09	34142	34280	33913	33980	59853	0	5
2023.11.10	33961	34361	33911	34335	54291	0	5
2023.11.13	34285	34457	34200	34392	44704	0	5
2023.11.14	34385	34981	34353	34911	51406	0	5
2023.11.15	34929	35101	34896	35021	53904	0	5
2023.11.16	35020	35088	34886	35059	55058	0	5
2023.11.17	35042	35164	34942	35013	43360	0	5
2023.11.20	35006	35290	34960	35221	38778	0	5
2023.11.21	35222	35244	35093	35143	40288	0	5
2023.11.22	35131	35357	35116	35323	45071	0	5
2023.11.23	35298	35386	35279	35347	15095	0	5
2023.11.24	35345	35437	35325	35431	23379	0	5
2023.11.27	35398	35450	35312	35385	35582	0	5
2023.11.28	35392	35546	35317	35453	41228	0	5
2023.11.29	35459	35638	35452	35582	45466	0	5
2023.11.30	35582	36024	35560	35989	51847	0	5
2023.12.01	35981	36333	35961	36306	49023	0	5
2023.12.04	36308	36310	36091	36244	45272	0	5
2023.12.05	36233	36246	36064	36175	51691	0	5
2023.12.06	36165	36350	36076	36116	45547	0	5
2023.12.07	36101	36208	36018	36144	45477	0	5
2023.12.08	36141	36332	36003	36275	44539	0	5
2023.12.11	36290	36448	36239	36440	60760	0	5
2023.12.12	36426	36625	36388	36616	57695	0	5
2023.12.13	36628	37151	36550	37108	61218	0	5
2023.12.14	37490	37694	37422	37614	84944	0	5
2023.12.15	37605	37781	37522	37651	55919	0	5
2023.12.18	37685	37769	37645	37658	36064	0	5
2023.12.19	37646	37937	37636	37915	33273	0	5
2023.12.20	37903	38010	37388	37462	46743	0	5
2023.12.21	37487	37763	37461	37714	59198	0	5
2023.12.22	37659	37876	37583	37743	46945	0	5
2023.12.26	37756	37959	37699	37916	23258	0	5
2023.12.27	37911	38024	37816	38001	37324	0	5
2023.12.28	37996	38086	37923	38030	35199	0	5
2023.12.29	38022	38087	37839	38000	39826	0	5
2024.01.02	38016	38110	37756	38001	53926	0	5
2024.01.03	38008	38011	37661	37709	57838	0	5
2024.01.04	37735	37982	37697	37745	52677	0	5
2024.01.05	37764	37880	37503	37719	63552	0	5
2024.01.08	37700	37944	37468	37890	47314	0	5
2024.01.09	37887	37900	37608	37736	47429	0	5
2024.01.10	37731	37982	37696	37935	45946	0	5
2024.01.11	37904	38035	37626	37905	66345	0	5
2024.01.12	37897	38029	37648	37792	67714	0	5
2024.01.15	37732	37828	37693	37771	23464	0	5
2024.01.16	37756	37768	37388	37541	66513	0	5
2024.01.17	37534	37556	37312	37454	60258	0	5
2024.01.18	37440	37706	37302	37651	58542	0	5
2024.01.19	37633	38128	37595	38047	55893	0	5
2024.01.22	38106	38300	38059	38185	49859	0	5
2024.01.23	38170	38206	37973	38098	42092	0	5
2024.01.24	38093	38250	37949	38034	49774	0	5
2024.01.25	38049	38216	37910	38166	58327	0	5
2024.01.26	38140	38372	38049	38260	51111	0	5
2024.01.29	38166	38495	38155	38447	37679	0	5
2024.01.30	38435	38641	38384	38599	40249	0	5
2024.01.31	38638	38717	38246	38286	67408	0	5
2024.02.01	38273	38659	38210	38623	61578	0	5
2024.02.02	38646	38889	38431	38755	63543	0	5
2024.02.05	38740	38795	38309	38443	53621	0	5
2024.02.06	38433	38630	38365	38584	53933	0	5
2024.02.07	38592	38839	38545	38786	51102	0	5
2024.02.08	38770	38844	38625	38798	38444	0	5
2024.02.09	38791	38977	38643	38746	38410	0	5
2024.02.12	38711	39009	38677	38861	38973	0	5
2024.02.13	38859	38894	38093	38326	64127	0	5
2024.02.14	38337	38523	38253	38501	57411	0	5
2024.02.15	38486	38864	38452	38860	50226	0	5
2024.02.16	38851	38907	38652	38689	51268	0	5
2024.02.19	38658	38744	38658	38716	17286	0	5
2024.02.20	38696	38731	38522	38662	62840	0	5
2024.02.21	38647	38743	38399	38629	61259	0	5
2024.02.22	38647	39212	38631	39097	61494	0	5
2024.02.23	39106	39340	39084	39216	51072	0	5
2024.02.26	39138	39288	39067	39091	45453	0	5
2024.02.27	39105	39150	38909	38999	42922	0	5
2024.02.28	38980	38999	38788	38881	42884	0	5
2024.02.29	38902	39120	38834	39012	56634	0	5
2024.03.01	39020	39169	38889	39143	50679	0	5
2024.03.04	39097	39122	38903	38983	37317	0	5
2024.03.05	38990	38990	38477	38624	55085	0	5
2024.03.06	38612	38897	38582	38712	66616	0	5
2024.03.07	38713	38941	38545	38820	58425	0	5
2024.03.08	38800	39005	38626	38764	72305	0	5
2024.03.10	38774	38792	38707	38712	1081	0	5
2024.03.11	38713	38842	38497	38830	63742	0	5
