<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.11.03	647.0	647.2	631.1	642.7	280	0	0
2010.11.04	646.5	685.0	644.3	674.7	533	0	0
2010.11.05	684.9	700.2	669.4	685.4	612	0	0
2010.11.08	687.0	713.9	681.6	710.9	408	0	0
2010.11.09	710.0	743.5	675.1	742.6	1043	0	0
2010.11.10	694.9	724.3	687.4	696.7	721	0	0
2010.11.11	702.6	722.9	697.1	704.1	502	0	0
2010.11.12	705.1	709.7	672.0	673.6	440	0	0
2010.11.15	673.6	689.3	664.5	681.2	421	0	0
2010.11.16	672.8	678.7	636.0	645.9	586	0	0
2010.11.17	642.3	664.1	625.6	654.8	646	0	0
2010.11.18	661.8	698.5	661.7	695.4	401	0	0
2010.11.19	698.0	707.2	687.4	703.7	340	0	0
2010.11.22	706.9	715.0	679.1	684.7	497	0	0
2010.11.23	693.7	694.3	659.3	691.1	675	0	0
2010.11.24	686.9	700.9	684.5	695.4	244	0	0
2010.11.26	698.8	701.9	663.5	676.5	546	0	0
2010.11.29	677.5	694.0	669.5	693.0	336	0	0
2010.11.30	693.4	703.1	686.6	700.9	256	0	0
2010.12.01	702.0	734.1	701.5	730.7	366	0	0
2010.12.02	746.1	770.8	736.5	762.3	525	0	0
2010.12.03	768.6	777.0	762.1	768.8	297	0	0
2010.12.06	750.1	750.1	750.1	750.1	1	0	0
2010.12.07	759.6	767.7	730.0	737.2	531	0	0
2010.12.08	725.0	728.8	725.0	727.2	55	0	0
2010.12.09	737.6	741.4	737.1	739.7	66	0	0
2010.12.10	731.3	731.3	731.3	731.3	1	0	0
2010.12.15	751.1	751.1	751.1	751.1	1	0	0
2010.12.16	741.0	741.0	741.0	741.0	1	0	0
2010.12.20	742.7	742.7	742.7	742.7	1	0	0
2010.12.21	751.0	751.0	751.0	751.0	1	0	0
2010.12.22	754.2	754.2	754.2	754.2	1	0	0
2010.12.27	764.6	771.5	764.6	767.2	113	0	0
2010.12.29	793.4	793.4	793.4	793.4	1	0	0
2010.12.30	794.1	798.9	786.0	786.2	180	0	0
2010.12.31	787.3	804.9	786.3	803.3	213	0	0
2011.01.03	803.3	808.9	791.3	800.4	324	0	0
2011.01.04	792.5	795.2	765.1	769.1	369	0	0
2011.01.05	777.5	779.0	750.2	775.3	555	0	0
2011.01.06	775.2	778.5	758.5	762.9	278	0	0
2011.01.07	762.0	767.1	740.0	756.0	483	0	0
2011.01.10	755.9	764.3	746.2	749.6	300	0	0
2011.01.11	753.5	787.1	753.0	783.7	381	0	0
2011.01.12	784.0	813.8	781.3	806.7	424	0	0
2011.01.13	811.0	825.0	805.0	813.4	377	0	0
2011.01.14	806.2	811.4	787.3	790.5	326	0	0
2011.01.18	789.0	814.7	782.5	810.4	431	0	0
2011.01.19	813.0	829.8	803.7	819.7	456	0	0
2011.01.20	811.5	818.7	795.0	815.8	432	0	0
