<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.02.24	00:00:00	15818.0	16063.0	15526.0	15963.0	930	0	0
2016.02.25	00:00:00	15978.0	16277.0	15898.0	16262.0	475	0	0
2016.02.26	00:00:00	16242.0	16528.0	16187.0	16318.0	607	0	0
2016.02.29	00:00:00	16293.0	16453.0	15893.0	15977.0	805	0	0
2016.03.01	00:00:00	15974.0	16588.0	15844.0	16532.0	931	0	0
2016.03.02	00:00:00	16552.0	16823.0	16469.0	16684.0	577	0	0
2016.03.03	00:00:00	16679.0	16982.0	16642.0	16864.0	496	0	0
2016.03.04	00:00:00	16887.0	17168.0	16847.0	17055.0	475	0	0
2016.03.07	00:00:00	17019.0	17069.0	16757.0	16879.0	485	0	0
2016.03.08	00:00:00	16867.0	16897.0	16557.0	16652.0	466	0	0
2016.03.09	00:00:00	16659.0	16813.0	16482.0	16772.0	550	0	0
2016.03.10	00:00:00	16757.0	17117.0	16399.0	16632.0	1312	0	0
2016.03.11	00:00:00	16642.0	17147.0	16497.0	17144.0	799	0	0
2016.03.13	00:00:00	17149.0	17159.0	17117.0	17127.0	63	0	0
2016.03.14	00:00:00	17124.0	17253.0	17087.0	17187.0	270	0	0
2016.03.15	00:00:00	17189.0	17232.0	16818.0	16932.0	572	0	0
2016.03.16	00:00:00	16937.0	17042.0	16818.0	16919.0	431	0	0
2016.03.17	00:00:00	16922.0	17177.0	16497.0	16852.0	1291	0	0
2016.03.18	00:00:00	16849.0	16859.0	16498.0	16710.0	584	0	0
2016.03.20	00:00:00	16712.0	16712.0	16662.0	16697.0	86	0	0
2016.03.21	00:00:00	16699.0	16882.0	16562.0	16877.0	463	0	0
2016.03.22	00:00:00	16882.0	17032.0	16713.0	16952.0	569	0	0
2016.03.23	00:00:00	16949.0	17049.0	16793.0	16827.0	391	0	0
2016.03.24	00:00:00	16824.0	16957.0	16633.0	16814.0	639	0	0
2016.03.28	00:00:00	16932.0	17082.0	16872.0	17032.0	321	0	0
2016.03.29	00:00:00	17027.0	17167.0	16968.0	17087.0	339	0	0
2016.03.30	00:00:00	17094.0	17142.0	16893.0	17019.0	424	0	0
2016.03.31	00:00:00	17034.0	17072.0	16758.0	16822.0	417	0	0
2016.04.01	00:00:00	16814.0	16842.0	16128.0	16179.0	794	0	0
2016.04.04	00:00:00	16207.0	16267.0	16052.0	16124.0	348	0	0
2016.04.05	00:00:00	16122.0	16122.0	15578.0	15689.0	656	0	0
2016.04.06	00:00:00	15682.0	15852.0	15593.0	15789.0	412	0	0
2016.04.07	00:00:00	15817.0	15897.0	15363.0	15459.0	711	0	0
2016.04.08	00:00:00	15484.0	16062.0	15447.0	15818.0	897	0	0
2016.04.11	00:00:00	15809.0	15933.0	15552.0	15722.0	676	0	0
2016.04.12	00:00:00	15719.0	16168.0	15692.0	16104.0	568	0	0
2016.04.13	00:00:00	16099.0	16698.0	16099.0	16647.0	651	0	0
2016.04.14	00:00:00	16657.0	16953.0	16642.0	16834.0	446	0	0
2016.04.15	00:00:00	16819.0	16957.0	16628.0	16637.0	477	0	0
2016.04.18	00:00:00	16517.0	16713.0	16277.0	16677.0	713	0	0
2016.04.19	00:00:00	16669.0	17178.0	16664.0	17064.0	634	0	0
2016.04.20	00:00:00	17062.0	17353.0	16883.0	17262.0	741	0	0
2016.04.21	00:00:00	17272.0	17448.0	17209.0	17234.0	441	0	0
2016.04.22	00:00:00	17259.0	17808.0	17172.0	17772.0	760	0	0
2016.04.25	00:00:00	17798.0	17808.0	17367.0	17498.0	583	0	0
2016.04.26	00:00:00	17481.0	17551.0	17236.0	17501.0	611	0	0
2016.04.27	00:00:00	17503.0	17547.0	17268.0	17491.0	547	0	0
2016.04.28	00:00:00	17481.0	17616.0	16159.0	16368.0	1802	0	0
2016.04.29	00:00:00	16356.0	16383.0	15877.0	15888.0	545	0	0
2016.05.02	00:00:00	15926.0	16219.0	15903.0	16163.0	396	0	0
2016.05.03	00:00:00	16168.0	16176.0	15852.0	15993.0	474	0	0
2016.05.04	00:00:00	16026.0	16111.0	15848.0	15931.0	432	0	0
2016.05.05	00:00:00	15926.0	16154.0	15923.0	16081.0	308	0	0
2016.05.06	00:00:00	16071.0	16291.0	15868.0	16106.0	812	0	0
2016.05.09	00:00:00	16213.0	16438.0	16138.0	16276.0	538	0	0
2016.05.10	00:00:00	16303.0	16811.0	16206.0	16788.0	726	0	0
2016.05.11	00:00:00	16801.0	16826.0	16427.0	16432.0	430	0	0
2016.05.12	00:00:00	16437.0	16799.0	16372.0	16641.0	651	0	0
2016.05.13	00:00:00	16633.0	16816.0	16317.0	16378.0	744	0	0
2016.05.16	00:00:00	16371.0	16681.0	16298.0	16611.0	527	0	0
2016.05.17	00:00:00	16616.0	16788.0	16511.0	16578.0	517	0	0
2016.05.18	00:00:00	16581.0	16798.0	16511.0	16726.0	430	0	0
2016.05.19	00:00:00	16728.0	16766.0	16481.0	16606.0	449	0	0
2016.05.20	00:00:00	16601.0	16811.0	16546.0	16726.0	406	0	0
2016.05.23	00:00:00	16738.0	16743.0	16411.0	16513.0	440	0	0
2016.05.24	00:00:00	16508.0	16803.0	16466.0	16758.0	425	0	0
2016.05.25	00:00:00	16756.0	16993.0	16726.0	16931.0	360	0	0
2016.05.26	00:00:00	16948.0	16963.0	16736.0	16888.0	395	0	0
